Data,Último,Abertura,Máxima,Mínima,Bolsa,Moeda,Ano,Mes,Trimestre,Semestre,Dia_Semana,Dia_Util,Data_Vencimento,Safra,Dias_Ate_Vencimento,Periodo_Contrato,Epoca_Safra,Ultimo,Maxima,Minima,Variacao,Mes_Vencimento,Ano_Vencimento,Media_Movel_5d,Media_Movel_21d,Volatilidade_21d,Volume_Normalizado
2014-11-01,"425,50",425.0,"440,00","411,25",CME,USD,2014,11,4,2,Saturday,Não,2026-03-01,2014/2015,4138,Longo,Entressafra,425.5,440.0,411.25,-0.29,Mar,2026,410.4,385.0357142857143,10.439303411352958,
2014-12-01,"29,32",29.19,"31,88","27,55",B3,BRL,2014,12,4,2,Monday,Sim,2025-01-01,2014/2015,3684,Longo,Entressafra,29.32,31.88,27.55,0.38,Jan,2025,29.060000000000002,25.930476190476195,9.121337386276515,
2014-12-01,"30,30",29.51,"32,45","28,58",B3,BRL,2014,12,4,2,Monday,Sim,2025-03-01,2014/2015,3743,Longo,Entressafra,30.3,32.45,28.58,2.47,Mar,2025,29.28,26.09904761904762,8.667723818308712,
2014-12-01,"29,20",28.11,"30,53","27,69",B3,BRL,2014,12,4,2,Monday,Sim,2025-05-01,2014/2015,3804,Longo,Entressafra,29.2,30.53,27.69,4.29,Mai,2025,29.278,26.23,8.202925784655827,
2014-12-01,"397,00",374.0,"417,00","364,25",CFD,USD,2014,12,4,2,Monday,Sim,2024-12-01,2014/2015,3653,Longo,Entressafra,397.0,417.0,364.25,5.66,Dez,2024,365.85,462.3452380952381,9.406140699412422,
2014-12-01,"397,00",374.0,"417,00","364,25",CME,USD,2014,12,4,2,Monday,Sim,2025-03-01,2014/2015,3743,Longo,Entressafra,397.0,417.0,364.25,5.66,Mar,2025,410.4,388.6666666666667,10.042123731941308,
2014-12-01,"405,75",386.0,"425,25","377,25",CME,USD,2014,12,4,2,Monday,Sim,2025-03-01,2014/2015,3743,Longo,Entressafra,405.75,425.25,377.25,4.37,Mar,2025,410.8,392.10714285714283,9.695371134132577,
2014-12-01,"412,50",393.5,"431,50","386,00",CME,USD,2014,12,4,2,Monday,Sim,2025-05-01,2014/2015,3804,Longo,Entressafra,412.5,431.5,386.0,3.9,Mai,2025,411.5,395.4642857142857,9.229787827102696,
2014-12-01,"415,25",402.5,"433,75","392,75",CME,USD,2014,12,4,2,Monday,Sim,2025-07-01,2014/2015,3865,Longo,Entressafra,415.25,433.75,392.75,2.85,Jul,2025,411.2,398.5952380952381,8.698942163384265,
2014-12-01,"421,00",405.0,"440,00","397,75",CME,USD,2014,12,4,2,Monday,Sim,2025-09-01,2014/2015,3927,Longo,Entressafra,421.0,440.0,397.75,2.93,Set,2025,410.3,401.6547619047619,8.114011074326031,
2014-12-01,"429,25",414.75,"447,75","406,25",CME,USD,2014,12,4,2,Monday,Sim,2025-12-01,2014/2015,4018,Longo,Entressafra,429.25,447.75,406.25,3.0,Dez,2025,416.75,404.6309523809524,7.535203697439408,
2014-12-01,"435,75",420.75,"453,25","415,00",CME,USD,2014,12,4,2,Monday,Sim,2026-03-01,2014/2015,4108,Longo,Entressafra,435.75,453.25,415.0,2.41,Mar,2026,422.75,407.4642857142857,6.962949805937118,
2015-01-01,"28,36",29.3,"30,39","27,31",B3,BRL,2015,1,1,1,Thursday,Sim,2025-01-01,2014/2015,3653,Longo,Entressafra,28.36,30.39,27.31,-3.27,Jan,2025,29.036,26.409047619047616,7.901500701343593,
2015-01-01,"28,40",30.2,"31,49","27,11",B3,BRL,2015,1,1,1,Thursday,Sim,2025-03-01,2014/2015,3712,Longo,Entressafra,28.4,31.49,27.11,-6.27,Mar,2025,29.116000000000003,26.610000000000003,7.683715340157481,
2015-01-01,"28,40",29.1,"30,20","27,21",B3,BRL,2015,1,1,1,Thursday,Sim,2025-05-01,2014/2015,3773,Longo,Entressafra,28.4,30.2,27.21,-2.74,Mai,2025,28.932,26.829047619047618,7.25735039542013,
2015-01-01,"370,00",396.25,"409,50","365,75",CFD,USD,2015,1,1,1,Thursday,Sim,2024-12-01,2014/2015,3622,Longo,Entressafra,370.0,409.5,365.75,-6.8,Dez,2024,368.05,447.42857142857144,9.458892716833793,
2015-01-01,"370,00",396.25,"409,50","365,75",CME,USD,2015,1,1,1,Thursday,Sim,2025-03-01,2014/2015,3712,Longo,Entressafra,370.0,409.5,365.75,-6.8,Mar,2025,414.25,407.14285714285717,7.0292479107281425,
2015-01-01,"378,50",405.25,"418,25","373,75",CME,USD,2015,1,1,1,Thursday,Sim,2025-03-01,2014/2015,3712,Longo,Entressafra,378.5,418.25,373.75,-6.72,Mar,2025,406.9,406.6309523809524,6.958306752159079,
2015-01-01,"386,00",412.0,"424,25","381,50",CME,USD,2015,1,1,1,Thursday,Sim,2025-05-01,2014/2015,3773,Longo,Entressafra,386.0,424.25,381.5,-6.42,Mai,2025,399.9,406.0595238095238,6.708330890268691,
2015-01-01,"393,00",415.25,"426,50","388,50",CME,USD,2015,1,1,1,Thursday,Sim,2025-07-01,2014/2015,3834,Longo,Entressafra,393.0,426.5,388.5,-5.36,Jul,2025,392.65,405.5238095238095,6.2670995037956745,
2015-01-01,"400,75",421.0,"432,00","396,75",CME,USD,2015,1,1,1,Thursday,Sim,2025-09-01,2014/2015,3896,Longo,Entressafra,400.75,432.0,396.75,-4.81,Set,2025,385.65,405.07142857142856,5.663574212204046,
2015-01-01,"409,00",427.0,"439,75","404,00",CME,USD,2015,1,1,1,Thursday,Sim,2025-12-01,2014/2015,3987,Longo,Entressafra,409.0,439.75,404.0,-4.72,Dez,2025,393.45,404.6190476190476,4.924698588794651,
2015-01-01,"414,75",431.75,"445,75","410,75",CME,USD,2015,1,1,1,Thursday,Sim,2026-03-01,2014/2015,4077,Longo,Entressafra,414.75,445.75,410.75,-4.82,Mar,2026,400.7,404.04761904761904,3.973028232133919,
2015-02-01,"29,59",28.5,"29,94","28,02",B3,BRL,2015,2,1,1,Sunday,Não,2025-01-01,2014/2015,3622,Longo,Entressafra,29.59,29.94,28.02,4.34,Jan,2025,28.79,27.133333333333336,7.014352632791056,
2015-02-01,"29,25",28.3,"29,70","28,10",B3,BRL,2015,2,1,1,Sunday,Não,2025-03-01,2014/2015,3681,Longo,Entressafra,29.25,29.7,28.1,2.99,Mar,2025,28.8,27.40809523809524,6.882704617891342,
2015-02-01,"29,36",29.1,"29,10","29,10",B3,BRL,2015,2,1,1,Sunday,Não,2025-05-01,2014/2015,3742,Longo,Entressafra,29.36,29.1,29.1,3.38,Mai,2025,29.0,27.633333333333333,6.882595786613123,
2015-02-01,"384,50",369.75,"391,75","367,50",CFD,USD,2015,2,1,1,Sunday,Não,2024-12-01,2014/2015,3591,Longo,Entressafra,384.5,391.75,367.5,3.92,Dez,2024,380.8,434.2142857142857,9.557246789241981,
2015-02-01,"384,50",369.75,"391,75","367,50",CME,USD,2015,2,1,1,Sunday,Não,2025-03-01,2014/2015,3681,Longo,Entressafra,384.5,391.75,367.5,3.92,Mar,2025,400.4,404.4642857142857,4.102834560224341,
2015-02-01,"393,25",378.0,"400,00","375,75",CME,USD,2015,2,1,1,Sunday,Não,2025-03-01,2014/2015,3681,Longo,Entressafra,393.25,400.0,375.75,3.9,Mar,2025,400.45,404.67857142857144,4.2174430868093555,
2015-02-01,"401,25",385.75,"407,25","383,50",CME,USD,2015,2,1,1,Sunday,Não,2025-05-01,2014/2015,3742,Longo,Entressafra,401.25,407.25,383.5,3.95,Mai,2025,400.55,404.8809523809524,4.32245603684711,
2015-02-01,"408,25",392.75,"413,50","390,75",CME,USD,2015,2,1,1,Sunday,Não,2025-07-01,2014/2015,3803,Longo,Entressafra,408.25,413.5,390.75,3.88,Jul,2025,400.4,405.0952380952381,4.412666562349349,
2015-02-01,"417,50",400.25,"421,75","398,50",CME,USD,2015,2,1,1,Sunday,Não,2025-09-01,2014/2015,3865,Longo,Entressafra,417.5,421.75,398.5,4.18,Set,2025,400.95,405.5,4.504510279391388,
2015-02-01,"426,00",406.75,"430,00","406,75",CME,USD,2015,2,1,1,Sunday,Não,2025-12-01,2014/2015,3956,Longo,Entressafra,426.0,430.0,406.75,4.16,Dez,2025,409.25,405.9404761904762,4.582250902485934,
2015-02-01,"432,25",412.75,"435,50","412,25",CME,USD,2015,2,1,1,Sunday,Não,2026-03-01,2014/2015,4046,Longo,Entressafra,432.25,435.5,412.25,4.22,Mar,2026,417.05,406.26190476190476,4.651652701690301,
2015-03-01,"28,45",29.57,"29,85","28,00",B3,BRL,2015,3,1,1,Sunday,Não,2025-01-01,2014/2015,3594,Longo,Plantio,28.45,29.85,28.0,-3.85,Jan,2025,29.009999999999998,27.892380952380954,7.003892931111679,
2015-03-01,"29,45",29.25,"29,90","28,70",B3,BRL,2015,3,1,1,Sunday,Não,2025-03-01,2014/2015,3653,Longo,Plantio,29.45,29.9,28.7,0.68,Mar,2025,29.22,28.152380952380955,7.0218615087182545,
2015-03-01,"29,46",29.9,"30,02","29,12",B3,BRL,2015,3,1,1,Sunday,Não,2025-05-01,2014/2015,3714,Longo,Plantio,29.46,30.02,29.12,0.34,Mai,2025,29.194,28.348571428571425,7.04732573392205,
2015-03-01,"376,25",383.0,"398,50","367,00",CFD,USD,2015,3,1,1,Sunday,Não,2024-12-01,2014/2015,3563,Longo,Plantio,376.25,398.5,367.0,-2.15,Dez,2024,380.7,419.7857142857143,9.49650494605653,
2015-03-01,"376,25",383.0,"398,50","367,00",CME,USD,2015,3,1,1,Sunday,Não,2025-03-01,2014/2015,3653,Longo,Plantio,376.25,398.5,367.0,-2.15,Mar,2025,412.05,405.2738095238095,4.542109065390723,
2015-03-01,"384,25",392.25,"406,00","375,00",CME,USD,2015,3,1,1,Sunday,Não,2025-03-01,2014/2015,3653,Longo,Plantio,384.25,406.0,375.0,-2.29,Mar,2025,407.25,404.25,4.474222731114185,
2015-03-01,"392,00",400.0,"413,25","382,75",CME,USD,2015,3,1,1,Sunday,Não,2025-05-01,2014/2015,3714,Longo,Plantio,392.0,413.25,382.75,-2.31,Mai,2025,402.15,403.2738095238095,4.4056546997390935,
2015-03-01,"400,75",407.25,"421,25","392,50",CME,USD,2015,3,1,1,Sunday,Não,2025-07-01,2014/2015,3775,Longo,Plantio,400.75,421.25,392.5,-1.84,Jul,2025,397.1,402.5833333333333,4.35479544104349,
2015-03-01,"410,00",416.5,"430,00","402,50",CME,USD,2015,3,1,1,Sunday,Não,2025-09-01,2014/2015,3837,Longo,Plantio,410.0,430.0,402.5,-1.8,Set,2025,392.65,402.0595238095238,4.287239926861573,
2015-03-01,"416,75",425.0,"436,00","409,50",CME,USD,2015,3,1,1,Sunday,Não,2025-12-01,2014/2015,3928,Longo,Plantio,416.75,436.0,409.5,-2.17,Dez,2025,400.75,401.4642857142857,4.206897454238222,
2015-03-01,"422,00",432.0,"440,50","415,50",CME,USD,2015,3,1,1,Sunday,Não,2026-03-01,2014/2015,4018,Longo,Plantio,422.0,440.5,415.5,-2.37,Mar,2026,408.3,400.8095238095238,4.140361785434402,
2015-04-01,"25,40",28.44,"28,63","25,20",B3,BRL,2015,4,2,1,Wednesday,Sim,2025-01-01,2014/2015,3563,Longo,Plantio,25.4,28.63,25.2,-10.72,Jan,2025,28.424,28.450952380952383,7.649073146466829,
2015-04-01,"26,18",26.18,"26,18","26,18",B3,BRL,2015,4,2,1,Wednesday,Sim,2025-03-01,2014/2015,3622,Longo,Plantio,26.18,26.18,26.18,-11.1,Mar,2025,27.788,28.538095238095234,8.197702117056947,
2015-04-01,"25,86",29.5,"29,56","25,45",B3,BRL,2015,4,2,1,Wednesday,Sim,2025-05-01,2014/2015,3683,Longo,Plantio,25.86,29.56,25.45,-12.22,Mai,2025,27.27,28.562380952380956,8.74743303843503,
2015-04-01,"362,50",377.0,"390,00","359,00",CFD,USD,2015,4,2,1,Wednesday,Sim,2024-12-01,2014/2015,3532,Longo,Plantio,362.5,390.0,359.0,-3.65,Dez,2024,378.05,413.2857142857143,7.725421424781702,
2015-04-01,"362,50",377.0,"390,00","359,00",CME,USD,2015,4,2,1,Wednesday,Sim,2025-03-01,2014/2015,3622,Longo,Plantio,362.5,390.0,359.0,-3.65,Mar,2025,402.4,400.45238095238096,3.983546876125039,
2015-04-01,"366,25",385.0,"397,75","362,50",CME,USD,2015,4,2,1,Wednesday,Sim,2025-03-01,2014/2015,3622,Longo,Plantio,366.25,397.75,362.5,-4.68,Mar,2025,395.5,399.8690476190476,3.86283611575002,
2015-04-01,"372,75",392.5,"405,00","370,00",CME,USD,2015,4,2,1,Wednesday,Sim,2025-05-01,2014/2015,3683,Longo,Plantio,372.75,405.0,370.0,-4.91,Mai,2025,388.05,399.23809523809524,3.7700070733797277,
2015-04-01,"383,50",401.25,"414,00","380,75",CME,USD,2015,4,2,1,Wednesday,Sim,2025-07-01,2014/2015,3744,Longo,Plantio,383.5,414.0,380.75,-4.3,Jul,2025,381.4,398.7857142857143,3.7145100298565095,
2015-04-01,"394,75",411.25,"423,25","392,25",CME,USD,2015,4,2,1,Wednesday,Sim,2025-09-01,2014/2015,3806,Longo,Plantio,394.75,423.25,392.25,-3.72,Set,2025,375.95,398.5,3.6642142014742474,
2015-04-01,"402,50",418.5,"430,00","400,00",CME,USD,2015,4,2,1,Wednesday,Sim,2025-12-01,2014/2015,3897,Longo,Plantio,402.5,430.0,400.0,-3.42,Dez,2025,383.95,398.1904761904762,3.605800749850009,
2015-04-01,"409,25",423.0,"435,00","407,00",CME,USD,2015,4,2,1,Wednesday,Sim,2026-03-01,2014/2015,3987,Longo,Plantio,409.25,435.0,407.0,-3.02,Mar,2026,392.55,397.92857142857144,3.5252678385242127,
2015-05-01,"25,98",25.35,"25,65","25,26",B3,BRL,2015,5,2,1,Friday,Sim,2025-01-01,2014/2015,3533,Longo,Desenvolvimento,25.98,25.65,25.26,2.28,Jan,2025,26.576,28.48428571428572,7.775915686393771,
2015-05-01,"25,30",25.0,"26,45","24,88",B3,BRL,2015,5,2,1,Friday,Sim,2025-03-01,2014/2015,3592,Longo,Desenvolvimento,25.3,26.45,24.88,-3.36,Mar,2025,25.744,28.29714285714286,6.375785143060902,
2015-05-01,"26,25",25.87,"27,57","24,70",B3,BRL,2015,5,2,1,Friday,Sim,2025-05-01,2014/2015,3653,Longo,Desenvolvimento,26.25,27.57,24.7,1.51,Mai,2025,25.913999999999998,28.156666666666666,5.2768840011795515,
2015-05-01,"351,50",362.5,"371,50","348,25",CFD,USD,2015,5,2,1,Friday,Sim,2024-12-01,2014/2015,3502,Longo,Desenvolvimento,351.5,371.5,348.25,-3.03,Dez,2024,368.95,406.45238095238096,7.7346117580405425,
2015-05-01,"351,50",362.5,"371,50","348,25",CME,USD,2015,5,2,1,Friday,Sim,2025-03-01,2014/2015,3592,Longo,Desenvolvimento,351.5,371.5,348.25,-3.03,Mar,2025,388.3,396.35714285714283,3.39499617785041,
2015-05-01,"357,25",366.0,"378,25","354,50",CME,USD,2015,5,2,1,Friday,Sim,2025-03-01,2014/2015,3592,Longo,Desenvolvimento,357.25,378.25,354.5,-2.46,Mar,2025,383.05,394.64285714285717,3.2131860764519393,
2015-05-01,"368,00",372.75,"388,75","362,25",CME,USD,2015,5,2,1,Friday,Sim,2025-05-01,2014/2015,3653,Longo,Desenvolvimento,368.0,388.75,362.25,-1.27,Mai,2025,377.7,393.0595238095238,2.9784088113653735,
2015-05-01,"378,50",383.25,"399,25","372,25",CME,USD,2015,5,2,1,Friday,Sim,2025-07-01,2014/2015,3714,Longo,Desenvolvimento,378.5,399.25,372.25,-1.3,Jul,2025,372.9,391.64285714285717,2.7066669012432185,
2015-05-01,"385,50",394.75,"406,50","383,25",CME,USD,2015,5,2,1,Friday,Sim,2025-09-01,2014/2015,3776,Longo,Desenvolvimento,385.5,406.5,383.25,-2.34,Set,2025,368.15,390.1190476190476,2.332626151337719,
2015-05-01,"391,00",401.75,"412,50","389,50",CME,USD,2015,5,2,1,Friday,Sim,2025-12-01,2014/2015,3867,Longo,Desenvolvimento,391.0,412.5,389.5,-2.86,Dez,2025,376.05,388.45238095238096,1.837096829757382,
2015-05-01,"389,75",408.75,"410,50","388,50",CME,USD,2015,5,2,1,Friday,Sim,2026-03-01,2014/2015,3957,Longo,Desenvolvimento,389.75,410.5,388.5,-4.76,Mar,2026,382.55,386.42857142857144,1.1026677606949689,
2015-06-01,"27,70",24.75,"24,75","24,75",B3,BRL,2015,6,2,1,Monday,Sim,2025-01-01,2014/2015,3502,Longo,Desenvolvimento,27.7,24.75,24.75,6.62,Jan,2025,26.218,28.084761904761905,5.337695775376876,
2015-06-01,"27,99",25.25,"28,15","24,82",B3,BRL,2015,6,2,1,Monday,Sim,2025-03-01,2014/2015,3561,Longo,Desenvolvimento,27.99,28.15,24.82,10.63,Mar,2025,26.644,28.009523809523813,5.923396467761184,
2015-06-01,"28,80",26.25,"28,99","25,82",B3,BRL,2015,6,2,1,Monday,Sim,2025-05-01,2014/2015,3622,Longo,Desenvolvimento,28.8,28.99,25.82,9.71,Mai,2025,27.208000000000006,28.047619047619047,6.298276332609162,
2015-06-01,"414,00",350.5,"415,00","346,75",CFD,USD,2015,6,2,1,Monday,Sim,2024-12-01,2014/2015,3471,Longo,Desenvolvimento,414.0,415.0,346.75,17.78,Dez,2024,377.75,405.14285714285717,8.464447103142929,
2015-06-01,"414,00",350.5,"415,00","346,75",CME,USD,2015,6,2,1,Monday,Sim,2025-03-01,2014/2015,3561,Longo,Desenvolvimento,414.0,415.0,346.75,17.78,Mar,2025,391.75,388.2261904761905,4.647732678158126,
2015-06-01,"422,00",356.25,"422,00","352,00",CME,USD,2015,6,2,1,Monday,Sim,2025-03-01,2014/2015,3561,Longo,Desenvolvimento,422.0,422.0,352.0,18.12,Mar,2025,400.45,390.0238095238095,6.3813557672779275,
2015-06-01,"431,50",367.0,"432,25","362,50",CME,USD,2015,6,2,1,Monday,Sim,2025-05-01,2014/2015,3622,Longo,Desenvolvimento,431.5,432.25,362.5,17.26,Mai,2025,409.65,391.9047619047619,7.505405131668511,
2015-06-01,"440,75",378.0,"441,75","374,00",CME,USD,2015,6,2,1,Monday,Sim,2025-07-01,2014/2015,3683,Longo,Desenvolvimento,440.75,441.75,374.0,16.45,Jul,2025,419.6,393.8095238095238,8.304210721934115,
2015-06-01,"446,25",384.0,"447,00","381,25",CME,USD,2015,6,2,1,Monday,Sim,2025-09-01,2014/2015,3745,Longo,Desenvolvimento,446.25,447.0,381.25,15.76,Set,2025,430.9,395.5357142857143,8.889044166302472,
2015-06-01,"450,00",389.0,"451,00","387,75",CME,USD,2015,6,2,1,Monday,Sim,2025-12-01,2014/2015,3836,Longo,Desenvolvimento,450.0,451.0,387.75,15.09,Dez,2025,438.1,397.1190476190476,9.30430302397254,
2015-06-01,"432,00",389.25,"430,25","387,00",CME,USD,2015,6,2,1,Monday,Sim,2026-03-01,2014/2015,3926,Longo,Desenvolvimento,432.0,430.25,387.0,10.84,Mar,2026,440.1,397.5952380952381,9.40503489778593,
2015-07-01,"26,83",25.99,"28,05","25,99",B3,BRL,2015,7,3,2,Wednesday,Sim,2025-01-01,2014/2015,3472,Longo,Colheita,26.83,28.05,25.99,-3.14,Jan,2025,27.514,27.92904761904762,6.32921833735452,
2015-07-01,"28,31",28.14,"29,30","26,69",B3,BRL,2015,7,3,2,Wednesday,Sim,2025-03-01,2014/2015,3531,Longo,Colheita,28.31,29.3,26.69,1.14,Mar,2025,27.926,27.834285714285713,6.306161386181881,
2015-07-01,"29,45",28.8,"30,35","27,90",B3,BRL,2015,7,3,2,Wednesday,Sim,2025-05-01,2014/2015,3592,Longo,Colheita,29.45,30.35,27.9,2.26,Mai,2025,28.276,27.846190476190475,6.245666878877285,
2015-07-01,"371,00",411.0,"438,75","365,75",CFD,USD,2015,7,3,2,Wednesday,Sim,2024-12-01,2014/2015,3441,Longo,Colheita,371.0,438.75,365.75,-10.39,Dez,2024,375.05,402.4166666666667,8.745682526660959,
2015-07-01,"371,00",411.0,"438,75","365,75",CME,USD,2015,7,3,2,Wednesday,Sim,2025-03-01,2014/2015,3531,Longo,Colheita,371.0,438.75,365.75,-10.39,Mar,2025,428.0,398.0,9.756167597498312,
2015-07-01,"381,25",420.0,"449,25","375,75",CME,USD,2015,7,3,2,Wednesday,Sim,2025-03-01,2014/2015,3531,Longo,Colheita,381.25,449.25,375.75,-9.66,Mar,2025,416.1,398.7142857142857,10.00448730272951,
2015-07-01,"392,00",429.25,"459,00","386,75",CME,USD,2015,7,3,2,Wednesday,Sim,2025-05-01,2014/2015,3592,Longo,Colheita,392.0,459.0,386.75,-9.15,Mai,2025,405.25,399.6309523809524,10.20368273852981,
2015-07-01,"398,25",438.0,"464,00","393,00",CME,USD,2015,7,3,2,Wednesday,Sim,2025-07-01,2014/2015,3653,Longo,Colheita,398.25,464.0,393.0,-9.64,Jul,2025,394.9,400.3333333333333,10.441790692076845,
2015-07-01,"403,50",443.0,"468,50","398,50",CME,USD,2015,7,3,2,Wednesday,Sim,2025-09-01,2014/2015,3715,Longo,Colheita,403.5,468.5,398.5,-9.58,Set,2025,389.2,400.75,10.680906083376286,
2015-07-01,"393,25",447.25,"471,25","388,25",CME,USD,2015,7,3,2,Wednesday,Sim,2025-12-01,2014/2015,3806,Longo,Colheita,393.25,471.25,388.25,-12.61,Dez,2025,393.65,400.3095238095238,11.087280378455123,
2015-07-01,"395,25",429.0,"449,00","390,00",CME,USD,2015,7,3,2,Wednesday,Sim,2026-03-01,2014/2015,3896,Longo,Colheita,395.25,449.0,390.0,-8.51,Mar,2026,396.45,399.64285714285717,11.259891862797998,
2015-08-01,"29,67",26.72,"29,93","26,72",B3,BRL,2015,8,3,2,Saturday,Não,2025-01-01,2014/2015,3441,Longo,Colheita,29.67,29.93,26.72,10.59,Jan,2025,28.612000000000002,27.90857142857143,6.658518961593841,
2015-08-01,"32,43",28.39,"32,50","28,29",B3,BRL,2015,8,3,2,Saturday,Não,2025-03-01,2014/2015,3500,Longo,Colheita,32.43,32.5,28.29,14.55,Mar,2025,29.338,28.100476190476186,7.184630056420373,
2015-08-01,"33,40",29.7,"33,40","29,65",B3,BRL,2015,8,3,2,Saturday,Não,2025-05-01,2014/2015,3561,Longo,Colheita,33.4,33.4,29.65,13.41,Mai,2025,30.651999999999997,28.33857142857143,7.601096850674468,
2015-08-01,"363,75",370.0,"391,50","346,50",CFD,USD,2015,8,3,2,Saturday,Não,2024-12-01,2014/2015,3410,Longo,Colheita,363.75,391.5,346.5,-1.95,Dez,2024,372.55,399.9642857142857,8.731965114560682,
2015-08-01,"363,75",370.0,"391,50","346,50",CME,USD,2015,8,3,2,Saturday,Não,2025-03-01,2014/2015,3500,Longo,Colheita,363.75,391.5,346.5,-1.95,Mar,2025,390.8,400.2261904761905,11.242391924785224,
2015-08-01,"375,25",380.0,"402,00","357,50",CME,USD,2015,8,3,2,Saturday,Não,2025-03-01,2014/2015,3500,Longo,Colheita,375.25,402.0,357.5,-1.57,Mar,2025,386.2,401.0833333333333,11.229646731499862,
2015-08-01,"386,25",391.0,"412,75","368,75",CME,USD,2015,8,3,2,Saturday,Não,2025-05-01,2014/2015,3561,Longo,Colheita,386.25,412.75,368.75,-1.47,Mai,2025,382.75,401.95238095238096,11.23195246564354,
2015-08-01,"392,75",397.5,"418,75","375,75",CME,USD,2015,8,3,2,Saturday,Não,2025-07-01,2014/2015,3622,Longo,Colheita,392.75,418.75,375.75,-1.38,Jul,2025,382.65,402.6309523809524,11.232861569859162,
2015-08-01,"397,25",402.25,"423,00","380,50",CME,USD,2015,8,3,2,Saturday,Não,2025-09-01,2014/2015,3684,Longo,Colheita,397.25,423.0,380.5,-1.55,Set,2025,383.05,403.1904761904762,11.221692067471048,
2015-08-01,"391,75",392.75,"407,25","375,00",CME,USD,2015,8,3,2,Saturday,Não,2025-12-01,2014/2015,3775,Longo,Colheita,391.75,407.25,375.0,-0.38,Dez,2025,388.65,403.2261904761905,11.189295032902347,
2015-08-01,"399,50",393.5,"411,50","377,00",CME,USD,2015,8,3,2,Saturday,Não,2026-03-01,2014/2015,3865,Longo,Colheita,399.5,411.5,377.0,1.08,Mar,2026,393.5,403.6904761904762,11.101640698134489,
2015-09-01,"35,58",29.6,"37,00","29,51",B3,BRL,2015,9,3,2,Tuesday,Sim,2025-01-01,2015/2016,3410,Longo,Comercialização,35.58,37.0,29.51,19.92,Jan,2025,32.106,28.62380952380952,8.551414085234256,
2015-09-01,"37,35",32.46,"38,80","32,30",B3,BRL,2015,9,3,2,Tuesday,Sim,2025-03-01,2015/2016,3469,Longo,Comercialização,37.35,38.8,32.3,15.17,Mar,2025,33.686,29.009523809523806,8.978136936867404,
2015-09-01,"36,00",33.34,"37,24","33,00",B3,BRL,2015,9,3,2,Tuesday,Sim,2025-05-01,2015/2016,3530,Longo,Comercialização,36.0,37.24,33.0,7.78,Mai,2025,34.952,29.325714285714287,9.03302143197259,
2015-09-01,"387,75",362.5,"395,00","346,75",CFD,USD,2015,9,3,2,Tuesday,Sim,2024-12-01,2015/2016,3379,Longo,Comercialização,387.75,395.0,346.75,6.6,Dez,2024,377.6,398.3333333333333,8.852542653304269,
2015-09-01,"387,75",362.5,"395,00","346,75",CME,USD,2015,9,3,2,Tuesday,Sim,2025-03-01,2015/2016,3469,Longo,Comercialização,387.75,395.0,346.75,6.6,Mar,2025,393.8,402.4404761904762,10.543208669452524,
2015-09-01,"398,75",374.5,"406,25","360,50",CME,USD,2015,9,3,2,Tuesday,Sim,2025-03-01,2015/2016,3469,Longo,Comercialização,398.75,406.25,360.5,6.26,Mar,2025,395.0,401.3333333333333,9.883637440113779,
2015-09-01,"405,50",385.5,"413,00","371,75",CME,USD,2015,9,3,2,Tuesday,Sim,2025-05-01,2015/2016,3530,Longo,Comercialização,405.5,413.0,371.75,4.98,Mai,2025,396.65,400.0952380952381,9.183918631421516,
2015-09-01,"410,75",391.0,"417,75","379,00",CME,USD,2015,9,3,2,Tuesday,Sim,2025-07-01,2015/2016,3591,Longo,Comercialização,410.75,417.75,379.0,4.58,Jul,2025,400.45,398.6666666666667,8.454791484573636,
2015-09-01,"404,00",396.25,"416,50","384,25",CME,USD,2015,9,3,2,Tuesday,Sim,2025-09-01,2015/2016,3653,Longo,Comercialização,404.0,416.5,384.25,1.7,Set,2025,401.35,396.6547619047619,7.608646147014331,
2015-09-01,"411,00",390.5,"415,00","380,00",CME,USD,2015,9,3,2,Tuesday,Sim,2025-12-01,2015/2016,3744,Longo,Comercialização,411.0,415.0,380.0,4.91,Dez,2025,406.0,394.79761904761904,6.7948475577700185,
2015-09-01,"420,50",398.0,"425,00","387,00",CME,USD,2015,9,3,2,Tuesday,Sim,2026-03-01,2015/2016,3834,Longo,Comercialização,420.5,425.0,387.0,5.26,Mar,2026,410.35,394.25,6.373672336072737,
2015-10-01,"34,58",35.53,"35,89","33,29",B3,BRL,2015,10,4,2,Thursday,Sim,2025-01-01,2015/2016,3380,Longo,Comercialização,34.58,35.89,33.29,-2.81,Jan,2025,35.38199999999999,29.617619047619048,8.993832278157017,
2015-10-01,"37,45",37.15,"37,50","35,01",B3,BRL,2015,10,4,2,Thursday,Sim,2025-03-01,2015/2016,3439,Longo,Comercialização,37.45,37.5,35.01,0.27,Mar,2025,36.192,29.998571428571424,9.00067420755113,
2015-10-01,"37,07",35.98,"37,20","34,50",B3,BRL,2015,10,4,2,Thursday,Sim,2025-05-01,2015/2016,3500,Longo,Comercialização,37.07,37.2,34.5,2.97,Mai,2025,36.489999999999995,30.360952380952384,8.973228144504814,
2015-10-01,"382,25",387.75,"399,75","372,00",CFD,USD,2015,10,4,2,Thursday,Sim,2024-12-01,2015/2016,3349,Longo,Comercialização,382.25,399.75,372.0,-1.42,Dez,2024,383.75,395.8690476190476,8.832205031264031,
